ra,dec,redshift,class
170.7744348,0.000112913,0.000548711,STAR
170.7922742,-0.161490585,0.8922874,QSO
170.8077345,-0.121254115,0.000822662,STAR
170.7286516,-0.202200143,0.08981428,GALAXY
170.8959783,-0.090142507,0.04832833,GALAXY
170.9284088,-0.203210309,0.1316672,GALAXY
170.9662981,-0.079853089,0.1454927,GALAXY
170.9788227,-0.164896402,0.09595458,GALAXY
171.1057175,-0.15546633,0.000473299,STAR
171.278138,-0.133357381,1.91038,QSO
171.2865904,-0.208249766,0.000182009,STAR
171.3507807,-0.198241834,-0.000144735,STAR
171.3440808,-0.120913208,0.029541,GALAXY
171.416586,-0.066799771,0.04012571,GALAXY
171.4874276,-0.084073917,0.105118,GALAXY
171.4926654,-0.094285197,0.1025379,GALAXY
171.5260223,-0.112570554,0.000556962,STAR
171.5344027,-0.011003241,-2.02E-05,STAR
171.7303219,-0.007795341,0.000345347,STAR
171.8106055,-0.055543932,1.456481,QSO
171.7619993,-0.12540779,0.1027581,GALAXY
171.9122487,-0.045607788,0.04001609,GALAXY
171.9366465,-0.091957735,0.000194939,STAR
172.0026634,-0.10108411,8.33E-05,STAR
171.9392142,-0.121235501,0.06140536,GALAXY
172.1618181,-0.099238169,-0.000141214,STAR
172.1905237,-0.084443067,0.000240231,STAR
172.1362774,-0.171684334,0.06426575,GALAXY
172.1489646,-0.184939512,0.0649112,GALAXY
172.1263572,-0.121663216,0.03990258,GALAXY
172.2293017,-0.10550797,0.000507296,STAR
172.3389213,-0.141064379,0.000658437,STAR
172.212547,-0.172157296,0.04967591,GALAXY
172.2434607,-0.058441905,0.02562819,GALAXY
172.3609111,-0.00881357,0.06886072,GALAXY
172.3648332,-0.006100145,0.07000123,GALAXY
172.5028102,-0.057807524,0.000203352,STAR
172.5310814,-0.020126437,0.000116195,STAR
172.5596894,-0.039697011,0,GALAXY
172.5612367,-0.163786221,0,GALAXY
172.5848693,-0.15748087,-9.41E-05,STAR
172.6874579,-0.066988358,0.000214806,STAR
172.6988321,-0.151119972,-9.18E-06,STAR
172.7097074,-0.120784105,-0.000552251,STAR
172.7471444,-0.191422652,0.000121279,STAR
172.7866955,-0.103774093,-0.000186995,STAR
172.7828739,-0.135527005,0.06863017,GALAXY
172.8484569,-0.19345402,0.00012979,STAR
172.8780761,-0.114836917,0.000434493,STAR
120.9886319,46.62886165,-0.000660158,STAR
120.9188812,46.72737729,0.02898577,GALAXY
121.158188,46.83281919,1.575602,QSO
121.228901,47.01405621,6.11E-05,STAR
121.2928892,47.051284,0.02284212,GALAXY
121.3046907,47.05715163,0.1227647,GALAXY
121.3654837,47.03544088,0.1232884,GALAXY
121.3202698,47.15947703,0.05065002,GALAXY
121.382356,47.24186422,0.1090607,GALAXY
121.4493355,47.33826113,-0.000206024,STAR
121.469557,47.3783388,0.1088072,GALAXY
121.6787852,47.31213786,0.02258399,GALAXY
121.6399923,47.55062778,0.000147722,STAR
122.0612676,47.87908782,0.5451393,QSO
121.9131207,47.80055793,0.03992761,GALAXY
122.1369984,47.79299186,0.04034948,GALAXY
122.1284615,47.92417388,-0.000182333,STAR
122.075782,47.99982579,0.134415,GALAXY
122.1659057,47.88376663,0.1359069,GALAXY
122.3146291,48.06935775,0.4166029,QSO
122.3584272,48.03795192,0.1235953,GALAXY
122.2435141,48.15648781,0.05649216,GALAXY
122.3604751,48.16927961,0.05631345,GALAXY
122.4679083,48.12984236,9.17E-08,STAR
122.5239827,48.16069434,0.05600206,GALAXY
122.6539451,48.29157718,0.05463396,GALAXY
122.5727108,48.38022719,0.04908971,GALAXY
122.5470061,48.46489572,-0.000154873,STAR
122.608079,48.44001311,-0.0004785,STAR
122.8206601,48.44457876,-0.00010417,STAR
122.9051055,48.52604693,0.7028122,QSO
122.957694,48.56413781,-0.000158599,STAR
122.7418092,48.53868975,0.0550171,GALAXY
122.8414408,48.5029368,0.1091307,GALAXY
122.9521276,48.62377451,-0.000567235,STAR
123.0506842,48.85721536,1.601196,QSO
123.3119236,48.92949724,-0.000101745,STAR
123.2916956,49.13320677,1.0809,QSO
123.494372,49.33089801,0.1273315,GALAXY
123.7550508,49.32113489,4.35E-05,STAR
123.7385521,49.45864426,0.05368514,GALAXY
123.7153557,49.53134841,9.51E-06,STAR
123.718471,49.5773135,0.1581431,GALAXY
123.9786231,49.66941799,0.1026336,GALAXY
123.9424375,49.74552806,0.1150056,GALAXY
124.051493,49.88516963,0.3491946,GALAXY
124.2161166,49.89300665,0.1591292,QSO
124.2216946,49.89016351,0.07226451,GALAXY
124.3414837,50.08404546,-7.84E-05,STAR
142.9357062,0.574340846,9.34E-05,STAR
142.9554769,0.456869086,0.000302724,STAR
143.0460299,0.548116708,0.000149692,STAR
142.9281737,0.593557955,0.07229539,GALAXY
142.9578174,0.474046893,0.1296094,GALAXY
143.0240164,0.453887765,0.07200555,GALAXY
143.0706733,0.544181132,0.1076177,GALAXY
143.4574675,0.452683115,0.0511197,GALAXY
143.5479673,0.497796318,1.915581,QSO
143.7880226,0.432623878,0.1511546,GALAXY
143.6648403,0.464466996,0.147427,GALAXY
144.5331449,0.564543843,0.000202267,STAR
144.5691661,0.525079049,-5.63E-05,STAR
144.9504657,0.579506266,0.6530951,QSO
145.3412208,0.547317234,0.09790488,GALAXY
145.3425252,0.622828919,0.0834139,GALAXY
145.8139237,0.488513761,0.0627807,GALAXY
145.9478023,0.46530381,0.0303838,GALAXY
145.9282698,0.531145427,0.03047678,GALAXY
146.0509716,0.440112566,0.08006686,GALAXY
146.7234761,0.507370431,0.005939425,GALAXY
147.0994226,0.475467672,-0.000105681,STAR
147.1676463,0.471699488,1.37E-05,STAR
147.1800911,0.429634757,0.06333868,GALAXY
147.1799342,0.493021653,0.06260023,GALAXY
147.2653401,0.465754786,0.07368669,GALAXY
147.6578076,0.42545612,0.04770873,GALAXY
147.8971832,0.434739298,0.02063313,GALAXY
147.8656257,0.502012285,0.08063073,GALAXY
148.2472457,0.502877748,0.03552244,GALAXY
148.3767958,0.44862746,0.07970483,GALAXY
148.579621,0.450000506,0.000131484,STAR
148.4436198,0.494334686,0.02076184,GALAXY
148.4650894,0.428807193,0.08768696,GALAXY
123.1457155,1.029189361,6.34E-05,STAR
123.5085226,1.030254406,-6.38E-05,STAR
123.7673412,1.013443408,0.00023921,STAR
123.9143213,1.035621363,0.000229998,STAR
124.0492067,1.037953967,0.000292669,STAR
127.0983054,0.872517431,0.001079995,STAR
127.1795606,0.854023876,0.00067037,STAR
128.8043334,0.876353985,0.000268779,STAR
129.0951614,0.896956997,0.000106892,STAR
129.0418414,0.933492034,0.08471636,GALAXY
129.3954152,0.966849919,0.000406135,STAR
129.3498788,0.94735866,0.000485341,STAR
129.46383,0.988476586,4.66E-05,STAR
129.5698527,0.903003233,0.000140371,STAR
129.5882632,0.969403102,0.000465578,STAR
183.18545,-0.961464126,0.9358366,QSO
183.2354949,-0.856174238,1.06E-06,STAR
183.1337305,-0.877529329,0.000153038,STAR
183.1612476,-0.894564085,0.1270814,GALAXY
183.3734974,-1.031071968,-5.48E-05,STAR
183.3810478,-0.903918865,-0.000854849,STAR
183.4175793,-0.886891729,0.000154902,STAR
183.3703044,-0.964285121,0.1000489,GALAXY
183.4552689,-0.973566599,0.00016433,STAR
183.4625172,-0.943595798,-0.00017874,STAR
183.4950642,-0.961712466,0.000158455,STAR
183.523045,-0.974445307,0.000648291,STAR
183.5020189,-0.866308541,0.06392282,GALAXY
183.5205069,-0.894102027,0.08145477,GALAXY
183.5280595,-0.93883792,0.0828858,GALAXY
183.5518574,-0.988734148,0.08187691,GALAXY
183.6873004,-1.028888585,0.000339444,STAR
183.7055153,-0.989842981,0.00042866,STAR
183.6069267,-0.947746373,0.08189056,GALAXY
183.6021428,-0.988363417,0.1214448,GALAXY
183.7539789,-0.918475922,0.104442,GALAXY
183.7570838,-1.024139775,0.000918077,STAR
183.8119994,-0.881211752,0.0753039,GALAXY
183.8160658,-1.024778556,0.1204509,GALAXY
183.7586898,-1.036895539,0.08320528,GALAXY
183.9772847,-1.04776355,0.000108525,STAR
183.9984828,-0.941828241,0.00059645,STAR
184.0072587,-1.040701674,0.4015898,QSO
184.0106371,-0.912446963,0.000257708,STAR
183.9421607,-0.971433074,0.09392653,GALAXY
184.0408698,-0.877148817,4.25E-05,STAR
184.0638145,-0.947610936,-0.000125415,STAR
184.152128,-0.955946649,0.04008595,GALAXY
184.0536119,-0.905454872,-0.000102495,STAR
184.1733852,-0.888848062,0.00033781,STAR
184.1834592,-0.841392723,-8.9E-05,STAR
184.2903246,-1.000842409,0.000117156,STAR
184.2360426,-0.851951735,0.07048837,GALAXY
184.2953686,-0.896414669,0.1198447,GALAXY
184.4092526,-0.93681411,0.000175802,STAR
184.4390337,-0.865052366,1.295429,QSO
184.4491871,-0.885660099,1.428257,QSO
184.4505617,-0.852237356,0.000269916,STAR
184.3249642,-0.931807813,0.08070435,GALAXY
184.4067042,-0.854904799,0.1193974,GALAXY
184.4668072,-0.907405291,0.0211381,GALAXY
184.4414941,-1.008750255,0.03975241,GALAXY
184.4999778,-0.95908242,0.1183985,GALAXY
184.5143391,-0.913058086,0.02104147,GALAXY
127.4777219,48.87409321,-9.53E-05,STAR
127.6921693,48.88381465,0.09577787,GALAXY
127.6900097,48.92960931,-0.000167126,STAR
127.8452305,49.22727306,0.04314189,GALAXY
128.0813907,49.17170854,0.132224,GALAXY
127.8906029,49.30324861,-0.000636488,STAR
128.1170381,49.24908714,-8.73E-05,STAR
128.134952,49.39673068,0.7328183,QSO
128.1304494,49.41130662,0.1828747,GALAXY
128.3157933,49.41296002,0.000516892,STAR
128.2031675,49.5255351,0.0548524,GALAXY
128.2948449,49.47818882,0.07337552,GALAXY
128.3410927,49.50020644,1.471454,QSO
128.4086806,49.52769954,-4.76E-05,STAR
128.4763235,49.47197317,0.07241829,GALAXY
128.2778839,49.63138673,0.0521358,GALAXY
128.4979105,49.52955013,0.05287375,GALAXY
128.3493403,49.67359441,0.0520145,GALAXY
128.3752132,49.70820612,0.05069032,GALAXY
128.6354813,49.72322519,-0.000621228,STAR
128.6534874,49.83753695,-0.000341564,STAR
128.5010674,49.80546115,0.05199128,GALAXY
128.6978564,49.70399744,0.05333579,GALAXY
128.6590749,49.765383,0.09714153,GALAXY
128.6350647,49.78771553,0.0724998,GALAXY
128.6208026,49.82932966,0.05199182,GALAXY
128.8009693,49.76837973,0.05238156,GALAXY
128.7633585,49.79172303,0.05156742,GALAXY
128.7384832,49.81375792,0.05259569,GALAXY
128.7745025,49.84757146,0.04446643,GALAXY
128.8879478,49.80478797,0.1981543,QSO
128.8983864,49.80995018,-0.000119482,STAR
128.8718936,49.80154161,0.04852386,GALAXY
128.8981054,49.87766546,0.04237137,GALAXY
128.9811983,49.84966093,0.04905988,GALAXY
129.0674276,49.93017974,-0.000363347,STAR
129.0149656,49.98921487,0.04451566,GALAXY
129.140386,50.07524141,0.1160674,GALAXY
129.1966408,50.0754782,0.9766304,QSO
129.2152467,50.08089117,0.1194124,GALAXY
129.0705931,50.17184072,0.04832332,GALAXY
129.3048355,50.20044643,1.36581,QSO
129.3969163,50.15286428,0.1192994,GALAXY
129.3871539,50.20606823,0.05192149,GALAXY
129.4001488,50.2515455,0.07953468,GALAXY
129.4858572,50.33386771,0.05302659,GALAXY
129.7673744,50.44604968,0.04855243,GALAXY
129.5439967,50.49765663,0.130923,GALAXY
129.6869021,50.61899747,0.05056417,GALAXY
237.8949302,53.82156012,0.04620564,GALAXY
238.3762493,53.79696895,0.09031847,GALAXY
238.2001728,53.64333245,0.0400341,GALAXY
238.2614327,53.66089403,0.1010378,GALAXY
238.1055241,53.73281869,0.0436736,GALAXY
238.2104948,53.68557611,0.2867131,GALAXY
238.3237248,53.73359163,0.1195805,GALAXY
238.5020416,53.62286174,-0.000752677,STAR
238.4310074,53.57635802,-0.00064172,STAR
238.4650212,53.56108761,0.08281163,GALAXY
238.3129032,53.6151972,0.100664,GALAXY
238.5660164,53.57549173,2.403485,QSO
238.5758992,53.57845688,0.06520925,GALAXY
238.6438944,53.61290989,0.04895782,GALAXY
238.5583402,53.51983243,0.1108966,GALAXY
238.6074302,53.509089,0.1080502,GALAXY
238.7592077,53.55408718,0.08723062,GALAXY
238.7904024,53.49546534,2.110674,QSO
238.920701,53.43382503,0.06653296,GALAXY
239.0140001,53.41329791,0.08279927,GALAXY
238.843415,53.22886617,0.06695123,GALAXY
238.9105959,53.26527591,1.360628,QSO
238.9342886,53.22780252,1.522483,QSO
238.9519421,53.28038259,0.06750615,GALAXY
239.1810542,53.16643081,0.04637036,GALAXY
239.3874196,53.15938143,1.790251,QSO
239.2296454,53.06255644,0.04050552,GALAXY
239.3223108,52.9397163,3.829476,QSO
239.2937198,52.94659366,0.1583432,GALAXY
239.4729719,52.99331212,0.06539673,GALAXY
239.5145019,52.99390286,0.04286881,GALAXY
239.6863718,52.84987809,0.2062602,QSO
239.6405875,52.71202949,0.05291956,GALAXY
239.6475032,52.74303385,0.1081618,GALAXY
239.9541708,52.7502063,0.04276533,GALAXY
239.9982073,52.77568037,0.1073736,GALAXY
239.9276828,52.68435095,0.1076107,GALAXY
239.964225,52.54781395,0.1081952,GALAXY
240.2052998,52.39274634,0.05344184,GALAXY
240.340513,52.27910122,-0.000569264,STAR
240.3901115,52.27611332,-0.000288973,STAR
240.5613535,52.35604153,-0.000658178,STAR
240.4295224,52.27797465,-4.82E-05,STAR
240.4996819,52.27405975,-0.000127941,STAR
240.3458101,52.35345296,0.02873155,GALAXY
240.4575629,52.34572875,0.0534128,GALAXY
240.4489157,52.320585,0.04664434,GALAXY
240.4859314,52.31852457,0.03403757,GALAXY
240.4714454,52.31106274,0.03428423,GALAXY
152.0761818,-0.360214061,0.0963771,GALAXY
183.0018011,-0.372113278,0.0353776,GALAXY
183.0748309,-0.315410483,0.000121064,STAR
183.1607232,-0.390324056,3.32E-05,STAR
183.1134094,-0.297136607,0.03528344,GALAXY
183.1388564,-0.296559856,0,GALAXY
183.1765526,-0.320387051,0.00059454,STAR
183.1861389,-0.367538122,0.07393959,GALAXY
183.2496886,-0.220798878,0.000243323,STAR
183.3222548,-0.250066057,0.000640225,STAR
183.405847,-0.301632175,0.001530314,STAR
183.4306455,-0.220543124,8.96E-05,STAR
183.3541943,-0.390509201,0.000139891,STAR
183.4006429,-0.392181783,-4.35E-05,STAR
183.4251075,-0.260757797,0.1246059,GALAXY
183.4599965,-0.239875385,0.08210291,GALAXY
183.5528031,-0.327510102,0.000189108,STAR
183.5614539,-0.238875709,0.000630957,STAR
183.5655756,-0.317778672,0.1261418,GALAXY
183.5917329,-0.380503191,-0.000194774,STAR
183.6152646,-0.323637232,-0.000263727,STAR
183.469823,-0.266150771,0.1187062,GALAXY
183.4885569,-0.231372534,0.1577138,GALAXY
183.6837165,-0.395313238,2.73E-06,STAR
183.6932074,-0.220972614,4.01E-05,STAR
183.7124384,-0.271247242,0.000849436,STAR
183.6295873,-0.378631431,0.122218,GALAXY
183.700637,-0.349769643,0.000221888,STAR
183.8270576,-0.40560948,0.000551214,STAR
183.8339695,-0.398050261,0.02078613,GALAXY
183.8486157,-0.330918944,0.1208378,GALAXY
183.8798506,-0.381956857,-0.000140204,STAR
183.7988171,-0.400106381,0.02087503,GALAXY
183.9164643,-0.323746631,0.000576769,STAR
183.9222117,-0.364776167,-8.22E-05,STAR
183.9738601,-0.218635568,0.1852222,GALAXY
183.9986391,-0.294081243,0.000764086,STAR
184.0030102,-0.336480808,-4.91E-05,STAR
184.0641167,-0.295371147,0.000160793,STAR
184.0310144,-0.258964401,0.2049748,GALAXY
184.0410117,-0.247725219,0.1836345,GALAXY
184.0478681,-0.262707399,0.06047695,GALAXY
184.1435681,-0.302391908,3.04E-05,STAR
184.1032475,-0.404649252,-0.000746159,STAR
184.1544368,-0.377806645,0.1572527,QSO
184.1685339,-0.32958706,0.000320251,STAR
184.2945469,-0.346909371,4.15E-05,STAR
184.3088169,-0.354452308,8.18E-05,STAR
184.255417,-0.352028805,0.000340708,STAR
184.260278,-0.317627559,0.06240619,GALAXY
188.8189701,67.83380705,0.1151964,GALAXY
188.8386996,67.79909162,0.1112659,GALAXY
188.8394359,67.68317319,0.08598596,GALAXY
188.8852953,67.79246109,0.1117806,GALAXY
189.1141138,67.84689518,0.1308844,GALAXY
189.391729,67.82095941,0.1382033,GALAXY
189.2627474,67.84567655,0.1104834,GALAXY
190.1373754,67.80300906,1.700014,QSO
190.0741963,67.67686276,0.1011219,GALAXY
190.1863868,67.69736665,0.08698221,GALAXY
190.4127219,67.80579779,-0.000103363,STAR
190.6962843,67.79311138,0.1162765,GALAXY
190.7413512,67.73511372,0.08902003,GALAXY
190.5999829,67.80254635,0.1093436,GALAXY
190.8713977,67.70840498,-0.000145635,STAR
190.7688639,67.64236851,0.1535323,GALAXY
191.0668251,67.69444246,0.09063861,GALAXY
191.1435167,67.65983348,0.1548379,GALAXY
191.8223191,67.66319194,0.1365892,GALAXY
192.250296,67.65680877,0.1355882,GALAXY
192.8362609,67.60865607,0.08207037,GALAXY
193.1149655,67.53244734,0.07986909,GALAXY
193.7615404,67.47971715,0.0279711,GALAXY
193.4957893,67.58097379,0.1044902,GALAXY
194.9344401,67.57114841,0.1603603,GALAXY
194.9702666,67.54990343,0.1063388,GALAXY
195.2293749,67.41790533,0.255159,QSO
195.0212964,67.40698988,0.1022092,GALAXY
195.2865588,67.41294986,0.1596445,GALAXY
195.7403534,67.50183445,1.837865,QSO
195.5310268,67.39316922,0.1038388,GALAXY
195.6680235,67.47798891,0.1054655,GALAXY
195.7153435,67.42248166,0.1093465,GALAXY
195.8066544,67.55663466,0.08143561,GALAXY
196.0870318,67.49433318,0.1042049,GALAXY
196.2264471,67.50179418,0.5384061,QSO
196.4186768,67.44928568,-0.000372181,STAR
196.7075598,67.31628186,1.021832,QSO
196.9954681,67.38077492,0.02810622,GALAXY
197.1024099,67.36161803,0.09877037,GALAXY
197.4617211,67.33339148,0.05524432,GALAXY
197.4852289,67.23559861,0.05587082,GALAXY
198.6739214,67.21363234,1.432846,QSO
198.8226595,67.17630325,0.01931784,GALAXY
198.4911606,67.28093832,0.09405024,GALAXY
199.1785391,67.16172339,1.408558,QSO
199.3486283,67.073258,0.06748982,GALAXY
199.748564,67.11875343,-0.000108672,STAR
199.899202,67.05383821,-0.000199579,STAR
203.3310797,0.112789296,1.54791,QSO
203.4080519,0.07788588,0.000224314,STAR
203.4834175,0.2081121,0.9176456,QSO
203.5311957,0.028859679,0.07281715,GALAXY
203.5882106,0.091084775,0.1409499,GALAXY
203.7200495,0.027190451,0.08550737,GALAXY
203.795207,0.207230209,0.08571386,GALAXY
203.858357,0.132695825,0.03448889,GALAXY
203.8937593,0.155087219,0.1447831,GALAXY
204.0369367,0.188421493,0.1712528,GALAXY
204.5268913,0.020511738,0.02233166,GALAXY
204.5648089,0.065491798,0.08197466,GALAXY
204.6791943,0.174089884,0.08386669,GALAXY
204.7379199,0.191976664,0.000204871,STAR
204.7293948,0.10485509,0.08395544,GALAXY
204.7611224,0.019628244,0.08713547,GALAXY
204.7862664,0.012206188,-2.18E-05,STAR
204.9125905,0.172710917,2.123821,QSO
204.9191229,0.040170621,0.08399552,GALAXY
204.9390597,0.162825517,1.873134,QSO
204.9722197,0.048333772,0.1009769,GALAXY
205.0580942,0.023250311,0.1476101,GALAXY
205.0735443,0.032552543,0.1457635,GALAXY
205.1324516,0.006314952,0.01237381,GALAXY
205.2087446,0.048172154,0.1165503,GALAXY
205.2718323,0.072953107,0.1876075,GALAXY
205.4084966,0.058458822,0.000420751,STAR
205.5668813,0.08260138,0.00015758,STAR
205.5327763,0.010245999,0.02519036,GALAXY
205.7355016,0.015913195,0.8043503,QSO
205.6799225,0.109443625,0.07635381,GALAXY
205.7368387,0.05644226,0.08799091,GALAXY
205.8485725,0.206492284,0.874019,QSO
205.8721287,0.194579034,0.07154913,GALAXY
205.9627681,0.076328645,0.07327056,QSO
205.9715531,0.033763161,2.69E-05,STAR
205.9921034,0.205891324,0.00043121,STAR
206.0121494,0.087536815,0.000320358,STAR
206.1403521,0.164907689,0.145321,GALAXY
206.1631157,0.040274419,0.08886261,GALAXY
206.1839916,0.113604598,0.08923479,GALAXY
206.1859237,0.175627155,0.09133449,GALAXY
206.1900418,0.092227037,0.09000984,GALAXY
206.2025903,0.071758769,0.09121478,GALAXY
206.2204598,0.088961119,0.08696799,QSO
206.3141523,0.143842455,4.36E-05,STAR
206.2765267,0.043889263,0.07698186,GALAXY
206.3406003,0.029009256,0.0882015,GALAXY
206.4111688,0.042313136,0.04763122,GALAXY
117.8129425,43.58719202,5.04E-05,STAR
117.6342517,43.59940953,0.0320431,GALAXY
117.9488832,43.7979912,8.18E-06,STAR
117.8149184,43.90603614,0.000269638,STAR
117.9144769,43.97184199,0.06566586,GALAXY
117.9926031,43.93678584,0.1126162,GALAXY
117.9631707,43.96572159,0.06721833,GALAXY
118.0060323,44.01664626,0.03447212,GALAXY
118.2181154,44.0868968,0.09329747,GALAXY
118.0801291,44.0431336,0.06646752,GALAXY
118.1532683,44.2784756,-0.000383537,STAR
118.1978671,44.24970616,0.06780006,GALAXY
118.2137836,44.26455399,0.06858094,GALAXY
118.3563842,44.40503848,-0.000817303,STAR
118.2520391,44.33899217,0.06874616,GALAXY
118.4638259,44.64748926,0.06698033,GALAXY
118.6837232,44.68165469,0.1535506,GALAXY
118.7165054,44.91951844,0.04551146,GALAXY
118.8703879,45.09347819,0.000255761,STAR
118.9450663,45.11419546,0.04955174,GALAXY
118.9187983,45.10210175,0.04968997,GALAXY
119.0967635,45.1799629,0.05046733,GALAXY
119.1573523,45.20273412,0.06288115,GALAXY
119.1073838,45.25041976,0.05087606,GALAXY
119.0841071,45.30227481,0.05078683,GALAXY
119.1087067,45.33415948,0.05069614,GALAXY
119.381885,45.58484546,7.04E-05,STAR
119.5311818,45.50674052,0.05238771,GALAXY
119.5944407,45.74241346,0.05197171,GALAXY
119.6245433,45.94229042,0.07119881,GALAXY
119.7932626,46.0764994,3.15E-05,STAR
119.7851533,46.07199224,0.05844361,GALAXY
119.7864191,46.05022565,0.06065759,GALAXY
120.0201506,46.07518241,-5.46E-05,STAR
119.8188223,46.12768046,0.06052809,GALAXY
120.0589462,46.04258975,0.06237805,GALAXY
120.0843933,46.17470159,0.06108887,GALAXY
120.0772497,46.18675866,0.06076415,GALAXY
120.1574324,46.20315361,0.07241606,GALAXY
120.1567885,46.21609207,0.23883,QSO
120.373218,46.43970471,0.3154214,QSO
120.399309,46.51135424,-9.77E-05,STAR
120.7978441,46.85096122,0.000289624,STAR
120.5254375,46.85129114,0.06339995,GALAXY
120.7476541,46.88711057,0.105962,GALAXY
120.7715118,47.04750552,-0.001157196,STAR
120.7756041,47.00419017,0.175464,GALAXY
120.9350919,47.13360753,0.1109459,GALAXY
121.0042009,47.29210957,0.4946315,QSO
183.7229546,0.99371518,0.000273025,STAR
183.8028674,0.879355998,0.000694728,STAR
183.8668444,1.017248917,0.04795333,GALAXY
183.8747077,1.014297854,9.04E-05,STAR
183.9491681,0.88122693,0.000377695,STAR
184.0475941,1.02410507,0.000591114,STAR
184.0143045,0.991458599,0.04802909,GALAXY
184.03287,1.036502415,0.1261536,GALAXY
184.0429254,1.046017665,-1.48E-05,STAR
184.0905113,0.987209165,-0.00026682,STAR
184.1835442,0.971832314,0.000184223,STAR
184.2024396,0.974351535,-4.77E-05,STAR
184.1995037,0.952908992,0.2559216,GALAXY
184.3451783,0.944445869,0.000515365,STAR
184.232801,0.919768872,0.02879064,GALAXY
184.4757894,0.946326091,1.173165,QSO
184.4895217,0.909824411,0.1092401,GALAXY
184.4501304,0.997049644,0.1118435,GALAXY
184.5279706,1.005368585,0.1250014,GALAXY
184.6504031,0.893757314,0.07386909,GALAXY
184.7448489,0.897402578,2.112124,QSO
184.8112952,0.941797937,-3.27E-05,STAR
184.6728617,0.916741596,0.06318177,GALAXY
184.8587431,0.878631646,0.000163203,STAR
184.9626921,0.937334959,-0.000127718,STAR
184.9885898,1.032483693,-7.88E-05,STAR
185.0826435,0.985930493,-7.37E-05,STAR
185.0119841,0.882427566,0.07708883,GALAXY
185.0257455,0.96120568,0.09007793,GALAXY
185.0743853,0.949633108,0.08911418,GALAXY
185.0933612,0.969962971,0.08504529,GALAXY
185.1137326,0.927973121,6.51E-05,STAR
185.1448261,0.882329717,0.000311515,STAR
185.2620507,0.877692092,0.000308448,STAR
185.1709407,0.905741833,0.000188528,STAR
185.2280873,0.90581581,0.09927643,GALAXY
185.2750231,0.95828504,0.001219834,STAR
185.2831465,0.92799655,0.000465988,STAR
185.3766626,0.91686847,0.000427062,STAR
185.2900615,1.032429884,0.09928857,GALAXY
185.5443023,0.87108282,0.000217415,STAR
185.5513159,1.013125836,8.49E-05,STAR
185.4238953,0.867134092,-9.07E-05,STAR
185.5325535,1.039158611,0.07405485,GALAXY
185.5554098,0.85503612,0.001249236,STAR
185.576271,0.896425639,-2.43E-05,STAR
185.7065354,1.046601982,0.000663558,STAR
185.6171395,0.880997017,0.09810439,GALAXY
185.6292927,1.015204841,0.07762116,GALAXY
185.6670333,0.938130832,0.1111244,GALAXY
190.7486644,68.39840695,0.1155934,GALAXY
190.6416302,68.42414478,0.07662901,GALAXY
191.0124512,68.42257499,0.1738044,GALAXY
191.2460366,68.35961438,0.9284472,QSO
191.8141248,68.32330112,1.659109,QSO
191.9428244,68.39925718,0.03775444,GALAXY
192.1600968,68.22430326,5.47E-06,STAR
192.7149174,68.28360023,-0.00023003,STAR
192.8941336,68.3067302,1.662965,QSO
193.3886187,68.26766713,0.08988216,GALAXY
193.7984346,68.13435904,0.06626407,GALAXY
193.9607072,68.30656452,0.9577461,QSO
194.0668137,68.22356051,0.06629819,GALAXY
194.0667096,68.11286135,0.006267129,GALAXY
194.6641067,68.118298,0.06981046,GALAXY
194.7655975,68.25998943,0.057534,GALAXY
194.7897406,68.2349121,0.05732637,GALAXY
194.9333123,68.0669258,1.73E-05,STAR
195.211524,68.04925711,0.1526627,GALAXY
195.6457076,68.18957065,0.1050629,GALAXY
195.7065213,68.18816736,0.1060923,GALAXY
195.7787652,68.13232606,0.1067117,GALAXY
196.0659259,68.02614913,-2.73E-06,STAR
196.197081,68.00670853,0.1078834,GALAXY
196.8799845,68.03711247,-0.000344404,STAR
197.730384,68.0486549,0.001238254,STAR
197.961361,67.86571549,0.1076432,GALAXY
198.6564186,67.90865418,0.0779219,GALAXY
198.7306906,67.89550193,0.06596822,GALAXY
198.9721963,67.85039603,0.06656256,GALAXY
199.2081084,67.92485748,0.09775482,GALAXY
199.2421895,67.77113145,0.05424645,GALAXY
200.0595146,67.86478856,-0.000130576,STAR
199.9902252,67.78561745,0.07658298,GALAXY
200.537094,67.79625743,0.4856282,QSO
200.8365106,67.60317382,-0.000105805,STAR
201.0079186,67.67408911,1.415738,QSO
200.6460548,67.6100584,0.1675911,QSO
200.7473997,67.67347155,0.1491745,GALAXY
201.0343433,67.61383202,-8.67E-05,STAR
201.215419,67.63355942,-0.000815209,STAR
201.4377099,67.60087181,-3.84E-05,STAR
201.5028991,67.56853932,-0.000102738,STAR
201.7372245,67.57970623,-0.000175763,STAR
201.8068998,67.65847952,-0.000180253,STAR
201.7941471,67.53332689,-3.94E-05,STAR
201.8032866,67.50993374,-0.000169926,STAR
202.0317942,67.5722528,-0.000420393,STAR
202.0432581,67.55201342,-0.000350285,STAR
204.2078055,64.54457477,0.08006979,GALAXY
204.6467198,64.54112541,0.1242428,GALAXY
204.6160966,64.45003061,0.0666432,GALAXY
204.5777858,64.34381598,0.1047993,GALAXY
205.2119784,64.42913531,1.138661,QSO
204.9673676,64.40436549,0.1376055,GALAXY
205.2532596,64.25666565,0.4694012,QSO
